year,month,site,lst,ndvi,z_score_lst,z_score_ndvi,delta,is_anomaly
2012,4,Haifa_Coastal_Urban,25.56,0.2098,,,,False
2012,5,Haifa_Coastal_Urban,29.9,0.2243,,,,False
2012,6,Haifa_Coastal_Urban,33.45,0.2365999999999999,,,,False
2012,7,Haifa_Coastal_Urban,35.17,0.2445999999999999,,,,False
2012,8,Haifa_Coastal_Urban,35.06,0.26205,,,,False
2012,9,Haifa_Coastal_Urban,33.44,0.21615,,,,False
2012,10,Haifa_Coastal_Urban,28.27,0.2153,,,,False
2012,11,Haifa_Coastal_Urban,21.17,0.2374,,,,False
2012,12,Haifa_Coastal_Urban,17.05,0.2814,,,,False
2013,1,Haifa_Coastal_Urban,16.03,0.25785,,,,False
2013,2,Haifa_Coastal_Urban,17.39,0.2012999999999999,,,,False
2013,3,Haifa_Coastal_Urban,21.15,0.23235,,,,False
2013,4,Haifa_Coastal_Urban,25.94,0.19515,,,,False
2013,5,Haifa_Coastal_Urban,29.86,0.2845999999999999,,,,False
2013,6,Haifa_Coastal_Urban,32.61,0.23145,,,,False
2013,7,Haifa_Coastal_Urban,33.51,0.2585,,,,False
2013,8,Haifa_Coastal_Urban,34.09,0.216,,,,False
2013,9,Haifa_Coastal_Urban,31.67,0.20515,,,,False
2013,10,Haifa_Coastal_Urban,27.72,0.2681,,,,False
2013,11,Haifa_Coastal_Urban,23.47,0.2153499999999999,,,,False
2013,12,Haifa_Coastal_Urban,14.75,0.2093499999999999,,,,False
2014,1,Haifa_Coastal_Urban,15.78,0.2276,,,,False
2014,2,Haifa_Coastal_Urban,17.67,0.2002499999999999,,,,False
2014,3,Haifa_Coastal_Urban,21.07,0.2195,,,,False
2014,4,Haifa_Coastal_Urban,25.24,0.22255,,,,False
2014,5,Haifa_Coastal_Urban,29.5,0.19915,,,,False
2014,6,Haifa_Coastal_Urban,33.68,0.2172,,,,False
2014,7,Haifa_Coastal_Urban,33.67,0.2123499999999999,,,,False
2014,8,Haifa_Coastal_Urban,33.49,0.204,,,,False
2014,9,Haifa_Coastal_Urban,31.82,0.19285,,,,False
2014,10,Haifa_Coastal_Urban,28.18,0.2145,,,,False
2014,11,Haifa_Coastal_Urban,21.37,0.2314,,,,False
2014,12,Haifa_Coastal_Urban,17.45,0.3289499999999999,,,,False
2015,1,Haifa_Coastal_Urban,14.72,0.33065,,,,False
2015,2,Haifa_Coastal_Urban,16.0,0.22015,,,,False
2015,3,Haifa_Coastal_Urban,20.06,0.2033,,,,False
2015,4,Haifa_Coastal_Urban,23.43,0.22085,,,,False
2015,5,Haifa_Coastal_Urban,30.5,0.2188999999999999,,,,False
2015,6,Haifa_Coastal_Urban,31.26,0.23255,,,,False
2015,7,Haifa_Coastal_Urban,34.16,0.2656,,,,False
2015,8,Haifa_Coastal_Urban,34.82,0.2114,,,,False
2015,9,Haifa_Coastal_Urban,32.81,0.2293,,,,False
2015,10,Haifa_Coastal_Urban,27.38,0.1892,,,,False
2015,11,Haifa_Coastal_Urban,22.36,0.22195,,,,False
2015,12,Haifa_Coastal_Urban,16.73,0.21965,,,,False
2016,1,Haifa_Coastal_Urban,15.47,0.20795,,,,False
2016,2,Haifa_Coastal_Urban,17.7,0.2051,,,,False
2016,3,Haifa_Coastal_Urban,20.47,0.20775,,,,False
2016,4,Haifa_Coastal_Urban,26.69,0.2486,,,,False
2016,5,Haifa_Coastal_Urban,29.22,0.20705,,,,False
2016,6,Haifa_Coastal_Urban,33.28,0.20105,,,,False
2016,7,Haifa_Coastal_Urban,35.1,0.2083499999999999,,,,False
2016,8,Haifa_Coastal_Urban,34.21,0.21155,,,,False
2016,9,Haifa_Coastal_Urban,32.25,0.22605,,,,False
2016,10,Haifa_Coastal_Urban,29.43,0.2125,,,,False
2016,11,Haifa_Coastal_Urban,21.08,0.2669,,,,False
2016,12,Haifa_Coastal_Urban,15.27,0.23315,,,,False
2017,1,Haifa_Coastal_Urban,13.77,0.2285,,,,False
2017,2,Haifa_Coastal_Urban,16.7,0.23595,,,,False
2017,3,Haifa_Coastal_Urban,20.75,0.22275,,,,False
2017,4,Haifa_Coastal_Urban,25.25,0.2741,,,,False
2017,5,Haifa_Coastal_Urban,30.28,0.1952499999999999,,,,False
2017,6,Haifa_Coastal_Urban,33.2,0.25115,,,,False
2017,7,Haifa_Coastal_Urban,35.05,0.25145,,,,False
2017,8,Haifa_Coastal_Urban,34.5,0.2337,,,,False
2017,9,Haifa_Coastal_Urban,32.33,0.2252,,,,False
2017,10,Haifa_Coastal_Urban,28.51,0.1704,,,,False
2017,11,Haifa_Coastal_Urban,22.1,0.2188999999999999,,,,False
2017,12,Haifa_Coastal_Urban,17.6,0.26055,,,,False
2018,1,Haifa_Coastal_Urban,14.69,0.20625,,,,False
2018,2,Haifa_Coastal_Urban,17.56,0.1973,,,,False
2018,3,Haifa_Coastal_Urban,21.92,0.27285,,,,False
2018,4,Haifa_Coastal_Urban,25.63,0.2714999999999999,,,,False
2018,5,Haifa_Coastal_Urban,29.65,0.2478999999999999,,,,False
2018,6,Haifa_Coastal_Urban,32.92,0.27455,,,,False
2018,7,Haifa_Coastal_Urban,33.81,0.25315,,,,False
2018,8,Haifa_Coastal_Urban,32.98,0.2224,,,,False
2018,9,Haifa_Coastal_Urban,32.96,0.2256,,,,False
2018,10,Haifa_Coastal_Urban,26.45,0.2866,,,,False
2018,11,Haifa_Coastal_Urban,21.98,0.23285,,,,False
2018,12,Haifa_Coastal_Urban,16.24,0.2889,,,,False
2019,1,Haifa_Coastal_Urban,14.46,0.23825,,,,False
2019,2,Haifa_Coastal_Urban,16.39,0.1919,,,,False
2019,3,Haifa_Coastal_Urban,19.39,0.2396,,,,False
2019,4,Haifa_Coastal_Urban,23.3,0.2396,,,,False
2019,5,Haifa_Coastal_Urban,29.89,0.22985,,,,False
2019,6,Haifa_Coastal_Urban,32.78,0.23515,,,,False
2019,7,Haifa_Coastal_Urban,34.34,0.25125,,,,False
2019,8,Haifa_Coastal_Urban,33.85,0.22575,,,,False
2019,9,Haifa_Coastal_Urban,32.5,0.1837,,,,False
2019,10,Haifa_Coastal_Urban,29.62,0.267,,,,False
2019,11,Haifa_Coastal_Urban,23.13,0.2298,,,,False
2019,12,Haifa_Coastal_Urban,17.11,0.21,,,,False
2020,1,Haifa_Coastal_Urban,13.87,0.25595,,,,False
2020,2,Haifa_Coastal_Urban,15.96,0.2264499999999999,,,,False
2020,3,Haifa_Coastal_Urban,20.14,0.2138,,,,False
2020,4,Haifa_Coastal_Urban,23.72,0.2512,,,,False
2020,5,Haifa_Coastal_Urban,31.94,0.2326,,,,False
2020,6,Haifa_Coastal_Urban,31.62,0.2322,,,,False
2020,7,Haifa_Coastal_Urban,33.57,0.2388,,,,False
2020,8,Haifa_Coastal_Urban,34.11,0.2496,,,,False
2020,9,Haifa_Coastal_Urban,33.06,0.2239,,,,False
2020,10,Haifa_Coastal_Urban,30.2,0.2405,,,,False
2020,11,Haifa_Coastal_Urban,21.69,0.2847,,,,False
2020,12,Haifa_Coastal_Urban,17.15,0.28235,,,,False
2021,1,Haifa_Coastal_Urban,16.48,0.2929,,,,False
2021,2,Haifa_Coastal_Urban,17.87,0.2267,,,,False
2021,3,Haifa_Coastal_Urban,20.44,0.27435,,,,False
2021,4,Haifa_Coastal_Urban,25.92,0.2741,,,,False
2021,5,Haifa_Coastal_Urban,31.25,0.25865,,,,False
2021,6,Haifa_Coastal_Urban,32.67,0.27125,,,,False
2021,7,Haifa_Coastal_Urban,34.3,0.26275,,,,False
2021,8,Haifa_Coastal_Urban,34.96,0.23185,,,,False
2021,9,Haifa_Coastal_Urban,31.96,0.1956999999999999,,,,False
2021,10,Haifa_Coastal_Urban,28.69,0.2244,,,,False
2021,11,Haifa_Coastal_Urban,23.25,0.2019,,,,False
2021,12,Haifa_Coastal_Urban,14.98,0.2482,,,,False
2022,1,Haifa_Coastal_Urban,14.22,0.31425,,,,False
2022,2,Haifa_Coastal_Urban,16.84,0.22495,,,,False
2022,3,Haifa_Coastal_Urban,17.97,0.18675,,,,False
2022,4,Haifa_Coastal_Urban,25.39,0.1981,,,,False
2022,5,Haifa_Coastal_Urban,28.43,0.2380999999999999,,,,False
2022,6,Haifa_Coastal_Urban,33.1,0.2051,,,,False
2022,7,Haifa_Coastal_Urban,34.23,0.2138999999999999,,,,False
2022,8,Haifa_Coastal_Urban,33.62,0.25925,,,,False
2022,9,Haifa_Coastal_Urban,31.62,0.267,,,,False
2022,10,Haifa_Coastal_Urban,27.85,0.1757,,,,False
2022,11,Haifa_Coastal_Urban,22.74,0.2092,,,,False
2022,12,Haifa_Coastal_Urban,17.68,0.2208,,,,False
2023,1,Haifa_Coastal_Urban,16.5,0.2083499999999999,,,,False
2023,2,Haifa_Coastal_Urban,15.87,0.2202,,,,False
2023,3,Haifa_Coastal_Urban,21.61,0.2198999999999999,,,,False
2023,4,Haifa_Coastal_Urban,24.06,0.2466,,,,False
2023,5,Haifa_Coastal_Urban,28.5,0.2261,,,,False
2023,6,Haifa_Coastal_Urban,31.98,0.22265,,,,False
2023,7,Haifa_Coastal_Urban,34.91,0.22525,,,,False
2023,8,Haifa_Coastal_Urban,33.23,0.2188,,,,False
2023,9,Haifa_Coastal_Urban,32.72,0.2307,,,,False
2023,10,Haifa_Coastal_Urban,28.31,0.2504,,,,False
2023,11,Haifa_Coastal_Urban,23.65,0.2303,,,,False
2023,12,Haifa_Coastal_Urban,17.93,0.2731,,,,False
2024,1,Haifa_Coastal_Urban,15.61,0.2527,,,,False
2024,2,Haifa_Coastal_Urban,14.12,0.2663,,,,False
2024,3,Haifa_Coastal_Urban,19.26,0.2195,,,,False
2024,4,Haifa_Coastal_Urban,25.63,0.2882,,,,False
2024,5,Haifa_Coastal_Urban,27.34,0.2077999999999999,,,,False
2024,6,Haifa_Coastal_Urban,33.1,0.25205,,,,False
2024,7,Haifa_Coastal_Urban,33.63,0.2221,,,,False
2024,8,Haifa_Coastal_Urban,32.81,0.2714,,,,False
2024,9,Haifa_Coastal_Urban,30.77,0.24285,,,,False
2024,10,Haifa_Coastal_Urban,26.49,0.2191,,,,False
2024,11,Haifa_Coastal_Urban,20.46,0.2197,,,,False
2024,12,Haifa_Coastal_Urban,16.09,0.2305499999999999,,,,False
2025,1,Haifa_Coastal_Urban,14.34,0.2765499999999999,,,,False
2025,2,Haifa_Coastal_Urban,14.4,0.2197,,,,False
2025,3,Haifa_Coastal_Urban,20.35,0.2198,,,,False
2025,4,Haifa_Coastal_Urban,23.19,0.27795,,,,False
2025,5,Haifa_Coastal_Urban,27.63,0.19775,,,,False
2025,6,Haifa_Coastal_Urban,32.07,0.1972499999999999,,,,False
2025,7,Haifa_Coastal_Urban,32.68,0.17975,,,,False
2025,8,Haifa_Coastal_Urban,31.62,0.20545,,,,False
2025,9,Haifa_Coastal_Urban,30.77,0.22175,,,,False
2025,10,Haifa_Coastal_Urban,26.3,0.2493,,,,False
2025,11,Haifa_Coastal_Urban,22.77,0.24185,,,,False
2025,12,Haifa_Coastal_Urban,14.94,0.166,,,,False
2026,1,Haifa_Coastal_Urban,12.47,0.2638999999999999,,,,False
2026,2,Haifa_Coastal_Urban,16.02,0.2297,,,,False
2026,3,Haifa_Coastal_Urban,15.88,0.2465,,,,False
2026,4,Haifa_Coastal_Urban,21.22,0.1894,,,,False
2026,5,Haifa_Coastal_Urban,24.07,0.2377,,,,False
2000,2,Hula_Valley_Wetland,24.25,0.6061,,,,False
2000,3,Hula_Valley_Wetland,23.95,0.6057,,,,False
2000,4,Hula_Valley_Wetland,28.0,0.6534,,,,False
2000,5,Hula_Valley_Wetland,35.11,0.6361,,,,False
2000,6,Hula_Valley_Wetland,38.75,0.6563,,,,False
2000,7,Hula_Valley_Wetland,40.21,0.6564,,,,False
2000,8,Hula_Valley_Wetland,38.19,0.61895,,,,False
2000,9,Hula_Valley_Wetland,36.15,0.6313,,,,False
2000,10,Hula_Valley_Wetland,31.37,0.6475500000000001,,,,False
2000,11,Hula_Valley_Wetland,27.09,0.5494,,,,False
2000,12,Hula_Valley_Wetland,18.84,0.50485,,,,False
2001,1,Hula_Valley_Wetland,17.96,0.501,,,,False
2001,2,Hula_Valley_Wetland,18.89,0.62565,,,,False
2001,3,Hula_Valley_Wetland,26.85,0.6550499999999999,,,,False
2001,4,Hula_Valley_Wetland,31.26,0.6387,,,,False
2001,5,Hula_Valley_Wetland,36.71,0.611,,,,False
2001,6,Hula_Valley_Wetland,41.09,0.5901000000000001,,,,False
2001,7,Hula_Valley_Wetland,39.81,0.5943499999999999,,,,False
2001,8,Hula_Valley_Wetland,39.48,0.6148,,,,False
2001,9,Hula_Valley_Wetland,36.33,0.6289,,,,False
2001,10,Hula_Valley_Wetland,32.58,0.6675,,,,False
2001,11,Hula_Valley_Wetland,24.21,0.60395,,,,False
2001,12,Hula_Valley_Wetland,18.23,0.5304,,,,False
2002,1,Hula_Valley_Wetland,16.21,0.4579999999999999,,,,False
2002,2,Hula_Valley_Wetland,21.25,0.6638999999999999,,,,False
2002,3,Hula_Valley_Wetland,26.34,0.62575,,,,False
2002,4,Hula_Valley_Wetland,26.6,0.6853,,,,False
2002,5,Hula_Valley_Wetland,33.73,0.6275999999999999,,,,False
2002,6,Hula_Valley_Wetland,38.04,0.65645,,,,False
2002,7,Hula_Valley_Wetland,38.86,0.66535,,,,False
2002,8,Hula_Valley_Wetland,38.46,0.6559,,,,False
2002,9,Hula_Valley_Wetland,36.33,0.6445000000000001,,,,False
2002,10,Hula_Valley_Wetland,32.6,0.5669,,,,False
2002,11,Hula_Valley_Wetland,26.65,0.5786,,,,False
2002,12,Hula_Valley_Wetland,18.57,0.5645,,,,False
2003,1,Hula_Valley_Wetland,17.55,0.51385,,,,False
2003,2,Hula_Valley_Wetland,15.52,0.60035,,,,False
2003,3,Hula_Valley_Wetland,19.02,0.59085,,,,False
2003,4,Hula_Valley_Wetland,25.13,0.5549,,,,False
2003,5,Hula_Valley_Wetland,36.51,0.6402000000000001,,,,False
2003,6,Hula_Valley_Wetland,36.61,0.6706,,,,False
2003,7,Hula_Valley_Wetland,38.31,0.6434500000000001,,,,False
2003,8,Hula_Valley_Wetland,38.69,0.66665,,,,False
2003,9,Hula_Valley_Wetland,35.67,0.68875,,,,False
2003,10,Hula_Valley_Wetland,32.57,0.6661,,,,False
2003,11,Hula_Valley_Wetland,25.26,0.535,,,,False
2003,12,Hula_Valley_Wetland,18.14,0.45815,,,,False
2004,1,Hula_Valley_Wetland,17.36,0.45505,,,,False
2004,2,Hula_Valley_Wetland,15.83,0.56295,,,,False
2004,3,Hula_Valley_Wetland,24.89,0.645,,,,False
2004,4,Hula_Valley_Wetland,31.5,0.62495,,,,False
2004,5,Hula_Valley_Wetland,33.19,0.65785,,,,False
2004,6,Hula_Valley_Wetland,37.81,0.63035,,,,False
2004,7,Hula_Valley_Wetland,39.56,0.62015,,,,False
2004,8,Hula_Valley_Wetland,38.64,0.5926,,,,False
2004,9,Hula_Valley_Wetland,37.35,0.6265,,,,False
2004,10,Hula_Valley_Wetland,33.23,0.5747,,,,False
2004,11,Hula_Valley_Wetland,24.07,0.5221,,,,False
2004,12,Hula_Valley_Wetland,16.72,0.443,,,,False
2005,1,Hula_Valley_Wetland,16.23,0.34405,,,,False
2005,2,Hula_Valley_Wetland,20.05,0.5831500000000001,,,,False
2005,3,Hula_Valley_Wetland,25.1,0.6472,,,,False
2005,4,Hula_Valley_Wetland,29.53,0.6415500000000001,,,,False
2005,5,Hula_Valley_Wetland,33.13,0.6093500000000001,,,,False
2005,6,Hula_Valley_Wetland,36.77,0.5815,,,,False
2005,7,Hula_Valley_Wetland,38.92,0.6386000000000001,,,,False
2005,8,Hula_Valley_Wetland,37.87,0.64045,,,,False
2005,9,Hula_Valley_Wetland,36.65,0.6429499999999999,,,,False
2005,10,Hula_Valley_Wetland,31.99,0.6393,,,,False
2005,11,Hula_Valley_Wetland,22.79,0.518,,,,False
2005,12,Hula_Valley_Wetland,19.77,0.4561,,,,False
2006,1,Hula_Valley_Wetland,15.98,0.4052,,,,False
2006,2,Hula_Valley_Wetland,21.7,0.60025,,,,False
2006,3,Hula_Valley_Wetland,22.72,0.62405,,,,False
2006,4,Hula_Valley_Wetland,26.02,0.6268499999999999,,,,False
2006,5,Hula_Valley_Wetland,34.35,0.6352,,,,False
2006,6,Hula_Valley_Wetland,37.87,0.6307,,,,False
2006,7,Hula_Valley_Wetland,37.91,0.59715,,,,False
2006,8,Hula_Valley_Wetland,39.13,0.5985,,,,False
2006,9,Hula_Valley_Wetland,38.04,0.60345,,,,False
2006,10,Hula_Valley_Wetland,31.13,0.6395,,,,False
2006,11,Hula_Valley_Wetland,22.63,0.53665,,,,False
2006,12,Hula_Valley_Wetland,19.51,0.4207499999999999,,,,False
2007,1,Hula_Valley_Wetland,16.27,0.3485,,,,False
2007,2,Hula_Valley_Wetland,18.94,0.6118,,,,False
2007,3,Hula_Valley_Wetland,23.7,0.5782,,,,False
2007,4,Hula_Valley_Wetland,23.81,0.5792999999999999,,,,False
2007,5,Hula_Valley_Wetland,34.06,0.6082,,,,False
2007,6,Hula_Valley_Wetland,38.61,0.58405,,,,False
2007,7,Hula_Valley_Wetland,39.11,0.531,,,,False
2007,8,Hula_Valley_Wetland,38.46,0.6129,,,,False
2007,9,Hula_Valley_Wetland,36.21,0.55715,,,,False
2007,10,Hula_Valley_Wetland,32.61,0.5462,,,,False
2007,11,Hula_Valley_Wetland,24.4,0.53775,,,,False
2007,12,Hula_Valley_Wetland,17.07,0.48915,,,,False
2008,1,Hula_Valley_Wetland,15.15,0.36265,,,,False
2008,2,Hula_Valley_Wetland,19.3,0.5439,,,,False
2008,3,Hula_Valley_Wetland,26.55,0.6353500000000001,,,,False
2008,4,Hula_Valley_Wetland,31.91,0.5642,,,,False
2008,5,Hula_Valley_Wetland,37.36,0.59085,,,,False
2008,6,Hula_Valley_Wetland,39.87,0.6029,,,,False
2008,7,Hula_Valley_Wetland,39.62,0.6375,,,,False
2008,8,Hula_Valley_Wetland,38.38,0.58105,,,,False
2008,9,Hula_Valley_Wetland,36.3,0.54865,,,,False
2008,10,Hula_Valley_Wetland,29.76,0.60065,,,,False
2008,11,Hula_Valley_Wetland,25.13,0.5643,,,,False
2008,12,Hula_Valley_Wetland,20.44,0.4353,,,,False
2009,1,Hula_Valley_Wetland,15.55,0.3753499999999999,,,,False
2009,2,Hula_Valley_Wetland,19.43,0.5880000000000001,,,,False
2009,3,Hula_Valley_Wetland,23.43,0.6036,,,,False
2009,4,Hula_Valley_Wetland,28.31,0.65125,,,,False
2009,5,Hula_Valley_Wetland,35.92,0.58195,,,,False
2009,6,Hula_Valley_Wetland,39.53,0.5516,,,,False
2009,7,Hula_Valley_Wetland,39.51,0.56305,,,,False
2009,8,Hula_Valley_Wetland,39.43,0.5519499999999999,,,,False
2009,9,Hula_Valley_Wetland,35.29,0.58545,,,,False
2009,10,Hula_Valley_Wetland,32.42,0.5795,,,,False
2009,11,Hula_Valley_Wetland,21.88,0.52025,,,,False
2009,12,Hula_Valley_Wetland,17.14,0.4761999999999999,,,,False
2010,1,Hula_Valley_Wetland,16.97,0.43625,,,,False
2010,2,Hula_Valley_Wetland,17.36,0.5634,,,,False
2010,3,Hula_Valley_Wetland,25.3,0.6192500000000001,,,,False
2010,4,Hula_Valley_Wetland,30.85,0.55445,,,,False
2010,5,Hula_Valley_Wetland,35.39,0.5482,,,,False
2010,6,Hula_Valley_Wetland,37.5,0.59,,,,False
2010,7,Hula_Valley_Wetland,39.03,0.54345,,,,False
2010,8,Hula_Valley_Wetland,40.04,0.56515,,,,False
2010,9,Hula_Valley_Wetland,37.43,0.5871500000000001,,,,False
2010,10,Hula_Valley_Wetland,32.86,0.6369,,,,False
2010,11,Hula_Valley_Wetland,28.53,0.53485,,,,False
2010,12,Hula_Valley_Wetland,19.44,0.43635,,,,False
2011,1,Hula_Valley_Wetland,16.59,0.4126499999999999,,,,False
2011,2,Hula_Valley_Wetland,18.45,0.6484,,,,False
2011,3,Hula_Valley_Wetland,24.98,0.6433500000000001,,,,False
2011,4,Hula_Valley_Wetland,25.75,0.59965,,,,False
2011,5,Hula_Valley_Wetland,30.52,0.6322,,,,False
2011,6,Hula_Valley_Wetland,36.35,0.63035,,,,False
2011,7,Hula_Valley_Wetland,38.27,0.6073999999999999,,,,False
2011,8,Hula_Valley_Wetland,37.83,0.6333,,,,False
2011,9,Hula_Valley_Wetland,34.68,0.6342,,,,False
2011,10,Hula_Valley_Wetland,30.42,0.6506,,,,False
2011,11,Hula_Valley_Wetland,20.51,0.5226999999999999,,,,False
2011,12,Hula_Valley_Wetland,18.33,0.3835,,,,False
2012,1,Hula_Valley_Wetland,14.89,0.3248499999999999,,,,False
2012,2,Hula_Valley_Wetland,16.81,0.5451999999999999,,,,False
2012,3,Hula_Valley_Wetland,20.49,0.6185,,,,False
2012,4,Hula_Valley_Wetland,30.81,0.60975,,,,False
2012,5,Hula_Valley_Wetland,35.23,0.5683,,,,False
2012,6,Hula_Valley_Wetland,38.34,0.563,,,,False
2012,7,Hula_Valley_Wetland,39.25,0.6165,,,,False
2012,8,Hula_Valley_Wetland,39.03,0.6042,,,,False
2012,9,Hula_Valley_Wetland,36.62,0.6012,,,,False
2012,10,Hula_Valley_Wetland,31.26,0.57865,,,,False
2012,11,Hula_Valley_Wetland,24.62,0.4784,,,,False
2012,12,Hula_Valley_Wetland,16.99,0.4004999999999999,,,,False
2013,1,Hula_Valley_Wetland,16.61,0.35675,,,,False
2013,2,Hula_Valley_Wetland,21.12,0.6462000000000001,,,,False
2013,3,Hula_Valley_Wetland,24.98,0.62045,,,,False
2013,4,Hula_Valley_Wetland,31.49,0.5904499999999999,,,,False
2013,5,Hula_Valley_Wetland,35.57,0.6205499999999999,,,,False
2013,6,Hula_Valley_Wetland,37.07,0.6282,,,,False
2013,7,Hula_Valley_Wetland,37.86,0.6273500000000001,,,,False
2013,8,Hula_Valley_Wetland,38.52,0.65635,,,,False
2013,9,Hula_Valley_Wetland,35.86,0.62185,,,,False
2013,10,Hula_Valley_Wetland,31.75,0.6725,,,,False
2013,11,Hula_Valley_Wetland,25.05,0.4801999999999999,,,,False
2013,12,Hula_Valley_Wetland,15.66,0.39175,,,,False
2014,1,Hula_Valley_Wetland,18.05,0.3335,,,,False
2014,2,Hula_Valley_Wetland,21.4,0.6409,,,,False
2014,3,Hula_Valley_Wetland,24.95,0.5903499999999999,,,,False
2014,4,Hula_Valley_Wetland,32.13,0.6202,,,,False
2014,5,Hula_Valley_Wetland,34.63,0.5781,,,,False
2014,6,Hula_Valley_Wetland,38.76,0.6159,,,,False
2014,7,Hula_Valley_Wetland,39.03,0.63375,,,,False
2014,8,Hula_Valley_Wetland,38.51,0.57885,,,,False
2014,9,Hula_Valley_Wetland,35.02,0.56335,,,,False
2014,10,Hula_Valley_Wetland,32.48,0.6361,,,,False
2014,11,Hula_Valley_Wetland,20.82,0.4986,,,,False
2014,12,Hula_Valley_Wetland,18.03,0.4068,,,,False
2015,1,Hula_Valley_Wetland,16.64,0.30455,,,,False
2015,2,Hula_Valley_Wetland,18.03,0.5958,,,,False
2015,3,Hula_Valley_Wetland,25.01,0.6536,,,,False
2015,4,Hula_Valley_Wetland,28.72,0.58045,,,,False
2015,5,Hula_Valley_Wetland,35.02,0.6012,,,,False
2015,6,Hula_Valley_Wetland,35.02,0.59015,,,,False
2015,7,Hula_Valley_Wetland,38.45,0.5419,,,,False
2015,8,Hula_Valley_Wetland,38.79,0.5703,,,,False
2015,9,Hula_Valley_Wetland,36.46,0.618,,,,False
2015,10,Hula_Valley_Wetland,30.99,0.6692,,,,False
2015,11,Hula_Valley_Wetland,23.41,0.4610499999999999,,,,False
2015,12,Hula_Valley_Wetland,17.52,0.39805,,,,False
2016,1,Hula_Valley_Wetland,16.44,0.35345,,,,False
2016,2,Hula_Valley_Wetland,23.05,0.62505,,,,False
2016,3,Hula_Valley_Wetland,23.76,0.6423,,,,False
2016,4,Hula_Valley_Wetland,32.14,0.5999,,,,False
2016,5,Hula_Valley_Wetland,34.62,0.5709,,,,False
2016,6,Hula_Valley_Wetland,39.38,0.56945,,,,False
2016,7,Hula_Valley_Wetland,40.1,0.5608,,,,False
2016,8,Hula_Valley_Wetland,38.38,0.55775,,,,False
2016,9,Hula_Valley_Wetland,36.45,0.58845,,,,False
2016,10,Hula_Valley_Wetland,33.3,0.5763,,,,False
2016,11,Hula_Valley_Wetland,24.44,0.4831,,,,False
2016,12,Hula_Valley_Wetland,16.1,0.43425,,,,False
2017,1,Hula_Valley_Wetland,16.39,0.3319499999999999,,,,False
2017,2,Hula_Valley_Wetland,19.15,0.60145,,,,False
2017,3,Hula_Valley_Wetland,25.05,0.65835,,,,False
2017,4,Hula_Valley_Wetland,30.41,0.5929,,,,False
2017,5,Hula_Valley_Wetland,36.85,0.5825,,,,False
2017,6,Hula_Valley_Wetland,38.29,0.56655,,,,False
2017,7,Hula_Valley_Wetland,39.84,0.56075,,,,False
2017,8,Hula_Valley_Wetland,39.55,0.57855,,,,False
2017,9,Hula_Valley_Wetland,36.64,0.57385,,,,False
2017,10,Hula_Valley_Wetland,32.1,0.5813,,,,False
2017,11,Hula_Valley_Wetland,25.52,0.50125,,,,False
2017,12,Hula_Valley_Wetland,20.71,0.40665,,,,False
2018,1,Hula_Valley_Wetland,17.01,0.34175,,,,False
2018,2,Hula_Valley_Wetland,20.07,0.52935,,,,False
2018,3,Hula_Valley_Wetland,25.78,0.6151,,,,False
2018,4,Hula_Valley_Wetland,30.26,0.6005499999999999,,,,False
2018,5,Hula_Valley_Wetland,35.42,0.56245,,,,False
2018,6,Hula_Valley_Wetland,38.39,0.5567,,,,False
2018,7,Hula_Valley_Wetland,39.41,0.5589,,,,False
2018,8,Hula_Valley_Wetland,38.93,0.57925,,,,False
2018,9,Hula_Valley_Wetland,37.79,0.5868,,,,False
2018,10,Hula_Valley_Wetland,30.26,0.5612,,,,False
2018,11,Hula_Valley_Wetland,26.38,0.5106999999999999,,,,False
2018,12,Hula_Valley_Wetland,16.54,0.43715,,,,False
2019,1,Hula_Valley_Wetland,15.73,0.3482,,,,False
2019,2,Hula_Valley_Wetland,19.68,0.66705,,,,False
2019,3,Hula_Valley_Wetland,21.93,0.62105,,,,False
2019,4,Hula_Valley_Wetland,25.6,0.60475,,,,False
2019,5,Hula_Valley_Wetland,35.73,0.6099,,,,False
2019,6,Hula_Valley_Wetland,36.52,0.5851500000000001,,,,False
2019,7,Hula_Valley_Wetland,38.34,0.5645,,,,False
2019,8,Hula_Valley_Wetland,37.57,0.6259,,,,False
2019,9,Hula_Valley_Wetland,36.01,0.6107499999999999,,,,False
2019,10,Hula_Valley_Wetland,32.33,0.5971,,,,False
2019,11,Hula_Valley_Wetland,26.96,0.4828,,,,False
2019,12,Hula_Valley_Wetland,17.45,0.372,,,,False
2020,1,Hula_Valley_Wetland,13.4,0.3615,,,,False
2020,2,Hula_Valley_Wetland,17.2,0.6397999999999999,,,,False
2020,3,Hula_Valley_Wetland,20.95,0.631,,,,False
2020,4,Hula_Valley_Wetland,26.83,0.6228,,,,False
2020,5,Hula_Valley_Wetland,34.99,0.6489,,,,False
2020,6,Hula_Valley_Wetland,36.77,0.59975,,,,False
2020,7,Hula_Valley_Wetland,38.64,0.57245,,,,False
2020,8,Hula_Valley_Wetland,38.25,0.57255,,,,False
2020,9,Hula_Valley_Wetland,37.65,0.6294500000000001,,,,False
2020,10,Hula_Valley_Wetland,34.36,0.55105,,,,False
2020,11,Hula_Valley_Wetland,22.42,0.4892,,,,False
2020,12,Hula_Valley_Wetland,18.24,0.47935,,,,False
2021,1,Hula_Valley_Wetland,19.66,0.3943,,,,False
