year,month,site,lst,ndvi,z_score_lst,z_score_ndvi,delta,is_anomaly
2005,8,Golan Heights,28.9,0.39,-0.02,0.23,-0.25,False
2005,9,Golan Heights,23.65,0.317,-0.69,-0.4,-0.29,False
2005,10,Golan Heights,19.01,0.331,0.41,0.68,-0.27,False
2005,11,Golan Heights,13.15,0.303,0.18,-1.54,1.72,True
2005,12,Golan Heights,8.07,0.371,-0.15,-0.65,0.5,False
2006,1,Golan Heights,13.78,0.437,2.1,-0.39,2.49,True
2006,2,Golan Heights,7.27,0.527,-0.48,1.17,-1.65,False
2006,3,Golan Heights,13.99,0.513,0.45,-2.52,2.97,True
2006,4,Golan Heights,17.17,0.589,-0.6,1.14,-1.74,False
2006,5,Golan Heights,25.42,0.551,1.76,-0.17,1.93,True
2006,6,Golan Heights,28.69,0.473,-0.22,-2.26,2.04,True
2006,7,Golan Heights,28.77,0.456,-1.55,0.64,-2.19,False
2006,8,Golan Heights,29.91,0.391,0.5,0.29,0.21,False
2006,9,Golan Heights,23.16,0.339,-0.86,0.57,-1.43,False
2006,10,Golan Heights,16.33,0.331,-1.44,0.68,-2.12,False
2006,11,Golan Heights,18.58,0.309,2.96,-1.23,4.19,True
2006,12,Golan Heights,8.57,0.358,0.1,-1.44,1.54,False
2007,1,Golan Heights,5.03,0.447,-0.82,0.23,-1.05,False
2007,2,Golan Heights,7.13,0.525,-0.56,1.03,-1.59,False
2007,3,Golan Heights,10.98,0.54,-0.81,-0.79,-0.02,False
2007,4,Golan Heights,17.61,0.599,-0.43,1.86,-2.29,False
2007,5,Golan Heights,23.39,0.57,-1.11,1.03,-2.14,False
2007,6,Golan Heights,28.48,0.525,-0.32,0.91,-1.23,False
2007,7,Golan Heights,30.23,0.414,-0.03,-1.12,1.09,False
2007,8,Golan Heights,28.08,0.349,-0.45,-2.32,1.87,True
2007,9,Golan Heights,29.89,0.33,1.49,0.17,1.32,False
2007,10,Golan Heights,18.52,0.336,0.08,0.92,-0.84,False
2007,11,Golan Heights,12.12,0.35,-0.34,0.83,-1.17,False
2007,12,Golan Heights,8.06,0.382,-0.16,0.02,-0.18,False
2008,1,Golan Heights,5.44,0.44,-0.68,-0.2,-0.48,False
2008,2,Golan Heights,8.2,0.504,0.05,-0.51,0.56,False
2008,3,Golan Heights,13.97,0.559,0.44,0.43,0.01,False
2008,4,Golan Heights,19.31,0.585,0.19,0.86,-0.67,False
2008,5,Golan Heights,24.32,0.562,0.21,0.53,-0.32,False
2008,6,Golan Heights,27.63,0.508,-0.73,-0.12,-0.61,False
2008,7,Golan Heights,29.33,0.427,-0.97,-0.57,-0.4,False
2008,8,Golan Heights,27.27,0.402,-0.88,0.98,-1.86,False
2008,9,Golan Heights,26.03,0.309,0.14,-0.76,0.9,False
2008,10,Golan Heights,16.63,0.316,-1.23,-0.02,-1.21,False
2008,11,Golan Heights,12.96,0.328,0.09,-0.28,0.37,False
2008,12,Golan Heights,7.72,0.396,-0.33,0.87,-1.2,False
2009,1,Golan Heights,5.84,0.46,-0.55,1.03,-1.58,False
2009,2,Golan Heights,7.92,0.476,-0.11,-2.56,2.45,True
2009,3,Golan Heights,11.79,0.534,-0.47,-1.17,0.7,False
2009,4,Golan Heights,19.34,0.564,0.2,-0.64,0.84,False
2009,5,Golan Heights,23.17,0.544,-1.42,-0.62,-0.8,False
2009,6,Golan Heights,26.76,0.497,-1.14,-0.8,-0.34,False
2009,7,Golan Heights,30.16,0.442,-0.1,0.06,-0.16,False
2009,8,Golan Heights,28.14,0.392,-0.42,0.36,-0.78,False
2009,9,Golan Heights,28.4,0.331,0.97,0.21,0.76,False
2009,10,Golan Heights,18.75,0.343,0.23,1.25,-1.02,False
2009,11,Golan Heights,10.63,0.339,-1.1,0.28,-1.38,False
2009,12,Golan Heights,7.89,0.386,-0.24,0.26,-0.5,False
2010,1,Golan Heights,4.84,0.453,-0.88,0.6,-1.48,False
2010,2,Golan Heights,9.41,0.521,0.75,0.73,0.02,False
2010,3,Golan Heights,13.47,0.546,0.23,-0.4,0.63,False
2010,4,Golan Heights,18.18,0.552,-0.22,-1.5,1.28,True
2010,5,Golan Heights,25.07,0.535,1.27,-1.19,2.46,False
2010,6,Golan Heights,28.61,0.502,-0.26,-0.49,0.23,False
2010,7,Golan Heights,30.48,0.432,0.23,-0.36,0.59,False
2010,8,Golan Heights,31.88,0.382,1.54,-0.27,1.81,True
2010,9,Golan Heights,24.15,0.32,-0.51,-0.27,-0.24,False
2010,10,Golan Heights,17.68,0.331,-0.5,0.68,-1.18,False
2010,11,Golan Heights,12.89,0.343,0.05,0.48,-0.43,False
2010,12,Golan Heights,9.02,0.373,0.33,-0.53,0.86,False
2011,1,Golan Heights,6.51,0.413,-0.32,-1.87,1.55,True
2011,2,Golan Heights,6.94,0.506,-0.67,-0.37,-0.3,False
2011,3,Golan Heights,22.22,0.571,3.91,1.2,2.71,True
2011,4,Golan Heights,17.37,0.591,-0.52,1.29,-1.81,False
2011,5,Golan Heights,24.51,0.54,0.48,-0.87,1.35,False
2011,6,Golan Heights,28.67,0.538,-0.23,1.7,-1.93,False
2011,7,Golan Heights,29.94,0.472,-0.33,1.31,-1.64,False
2011,8,Golan Heights,35.74,0.405,3.56,1.16,2.4,True
2011,9,Golan Heights,24.79,0.305,-0.29,-0.93,0.64,False
2011,10,Golan Heights,18.22,0.321,-0.13,0.22,-0.35,False
2011,11,Golan Heights,11.3,0.358,-0.76,1.23,-1.99,False
2011,12,Golan Heights,9.05,0.398,0.34,0.99,-0.65,False
2012,1,Golan Heights,6.72,0.441,-0.25,-0.14,-0.11,False
2012,2,Golan Heights,7.62,0.52,-0.28,0.66,-0.94,False
2012,3,Golan Heights,13.69,0.565,0.32,0.82,-0.5,False
2012,4,Golan Heights,16.77,0.563,-0.75,-0.71,-0.04,False
2012,5,Golan Heights,23.55,0.553,-0.88,-0.04,-0.84,False
2012,6,Golan Heights,35.65,0.483,3.1,-1.65,4.75,True
2012,7,Golan Heights,29.36,0.439,-0.93,-0.07,-0.86,False
2012,8,Golan Heights,28.84,0.38,-0.06,-0.39,0.33,False
2012,9,Golan Heights,26.09,0.318,0.16,-0.36,0.52,False
2012,10,Golan Heights,19.33,0.327,0.63,0.5,0.13,False
2012,11,Golan Heights,13.53,0.339,0.38,0.28,0.1,False
2012,12,Golan Heights,4.95,0.405,-1.73,1.42,-3.15,False
2013,1,Golan Heights,7.01,0.462,-0.16,1.15,-1.31,False
2013,2,Golan Heights,7.84,0.519,-0.15,0.59,-0.74,False
2013,3,Golan Heights,11.75,0.537,-0.49,-0.98,0.49,False
2013,4,Golan Heights,19.3,0.553,0.19,-1.43,1.62,False
2013,5,Golan Heights,24.28,0.541,0.15,-0.81,0.96,False
2013,6,Golan Heights,29.15,0.519,-0.0,0.55,-0.55,False
2013,7,Golan Heights,30.79,0.409,0.56,-1.33,1.89,False
2013,8,Golan Heights,27.81,0.373,-0.59,-0.83,0.24,False
2013,9,Golan Heights,24.91,0.36,-0.25,1.49,-1.74,False
2013,10,Golan Heights,17.66,0.268,-0.52,-2.27,1.75,True
2013,11,Golan Heights,11.66,0.318,-0.58,-0.78,0.2,False
2013,12,Golan Heights,6.88,0.37,-0.76,-0.71,-0.05,False
2014,1,Golan Heights,16.09,0.457,2.87,0.85,2.02,True
2014,2,Golan Heights,7.98,0.521,-0.07,0.73,-0.8,False
2014,3,Golan Heights,11.71,0.548,-0.51,-0.27,-0.24,False
2014,4,Golan Heights,25.42,0.55,2.45,-1.64,4.09,True
2014,5,Golan Heights,23.29,0.563,-1.25,0.59,-1.84,False
2014,6,Golan Heights,27.56,0.523,-0.76,0.79,-1.55,False
2014,7,Golan Heights,30.32,0.443,0.07,0.1,-0.03,False
2014,8,Golan Heights,28.89,0.381,-0.03,-0.33,0.3,False
2014,9,Golan Heights,23.76,0.326,-0.65,-0.01,-0.64,False
2014,10,Golan Heights,18.21,0.332,-0.14,0.73,-0.87,False
2014,11,Golan Heights,11.45,0.329,-0.68,-0.23,-0.45,False
2014,12,Golan Heights,14.22,0.375,2.97,-0.41,3.38,True
2015,1,Golan Heights,6.86,0.443,-0.21,-0.02,-0.19,False
2015,2,Golan Heights,14.61,0.522,3.73,0.81,2.92,True
2015,3,Golan Heights,11.59,0.542,-0.56,-0.66,0.1,False
2015,4,Golan Heights,17.56,0.581,-0.45,0.57,-1.02,False
2015,5,Golan Heights,23.85,0.591,-0.46,2.37,-2.83,False
2015,6,Golan Heights,33.54,0.49,2.09,-1.22,3.31,True
2015,7,Golan Heights,28.7,0.41,-1.62,-1.28,-0.34,False
2015,8,Golan Heights,27.81,0.391,-0.59,0.29,-0.88,False
2015,9,Golan Heights,23.6,0.345,-0.7,0.83,-1.53,False
2015,10,Golan Heights,19.21,0.33,0.55,0.64,-0.09,False
2015,11,Golan Heights,12.48,0.362,-0.16,1.44,-1.6,False
2015,12,Golan Heights,7.49,0.387,-0.45,0.32,-0.77,False
2016,1,Golan Heights,6.85,0.46,-0.21,1.03,-1.24,False
2016,2,Golan Heights,8.83,0.507,0.41,-0.29,0.7,False
2016,3,Golan Heights,12.46,0.569,-0.19,1.07,-1.26,False
2016,4,Golan Heights,17.63,0.564,-0.43,-0.64,0.21,False
2016,5,Golan Heights,24.8,0.566,0.89,0.78,0.11,False
2016,6,Golan Heights,28.66,0.514,-0.24,0.24,-0.48,False
2016,7,Golan Heights,30.91,0.466,0.68,1.06,-0.38,False
2016,8,Golan Heights,27.97,0.372,-0.51,-0.89,0.38,False
2016,9,Golan Heights,23.52,0.319,-0.73,-0.32,-0.41,False
2016,10,Golan Heights,23.53,0.281,3.53,-1.66,5.19,True
2016,11,Golan Heights,13.61,0.323,0.42,-0.53,0.95,False
2016,12,Golan Heights,8.9,0.365,0.27,-1.02,1.29,False
2017,1,Golan Heights,6.16,0.422,-0.44,-1.31,0.87,False
2017,2,Golan Heights,7.27,0.512,-0.48,0.07,-0.55,False
2017,3,Golan Heights,12.1,0.547,-0.34,-0.34,0.0,False
2017,4,Golan Heights,19.07,0.573,0.1,0.0,0.1,False
2017,5,Golan Heights,24.68,0.522,0.72,-2.01,2.73,True
2017,6,Golan Heights,29.47,0.51,0.15,-0.0,0.15,False
2017,7,Golan Heights,32.01,0.398,1.83,-1.79,3.62,True
2017,8,Golan Heights,29.11,0.412,0.09,1.6,-1.51,False
2017,9,Golan Heights,33.36,0.307,2.7,-0.84,3.54,True
2017,10,Golan Heights,17.92,0.306,-0.34,-0.49,0.15,False
2017,11,Golan Heights,13.93,0.323,0.58,-0.53,1.11,False
2017,12,Golan Heights,9.08,0.39,0.36,0.5,-0.14,False
2018,1,Golan Heights,7.16,0.422,-0.11,-1.31,1.2,False
2018,2,Golan Heights,9.39,0.513,0.74,0.15,0.59,False
2018,3,Golan Heights,13.2,0.55,0.12,-0.14,0.26,False
2018,4,Golan Heights,17.7,0.572,-0.4,-0.07,-0.33,False
2018,5,Golan Heights,24.52,0.539,0.49,-0.93,1.42,False
2018,6,Golan Heights,29.62,0.523,0.22,0.79,-0.57,False
2018,7,Golan Heights,32.08,0.412,1.9,-1.2,3.1,True
2018,8,Golan Heights,28.25,0.413,-0.36,1.66,-2.02,False
2018,9,Golan Heights,31.05,0.363,1.89,1.62,0.27,True
2018,10,Golan Heights,17.67,0.288,-0.51,-1.33,0.82,False
2018,11,Golan Heights,13.54,0.312,0.38,-1.08,1.46,False
2018,12,Golan Heights,7.48,0.396,-0.45,0.87,-1.32,False
2019,1,Golan Heights,6.31,0.456,-0.39,0.78,-1.17,False
2019,2,Golan Heights,7.0,0.488,-0.63,-1.69,1.06,True
2019,3,Golan Heights,11.39,0.568,-0.64,1.01,-1.65,False
2019,4,Golan Heights,17.12,0.57,-0.62,-0.21,-0.41,False
2019,5,Golan Heights,24.4,0.561,0.32,0.46,-0.14,False
2019,6,Golan Heights,28.63,0.489,-0.25,-1.28,1.03,False
2019,7,Golan Heights,30.36,0.437,0.11,-0.15,0.26,False
2019,8,Golan Heights,27.5,0.367,-0.76,-1.2,0.44,False
2019,9,Golan Heights,25.09,0.315,-0.19,-0.49,0.3,False
2019,10,Golan Heights,18.17,0.284,-0.17,-1.52,1.35,True
2019,11,Golan Heights,11.68,0.336,-0.57,0.13,-0.7,False
2019,12,Golan Heights,7.67,0.349,-0.36,-1.99,1.63,True
2020,1,Golan Heights,7.01,0.434,-0.16,-0.57,0.41,False
2020,2,Golan Heights,8.69,0.543,0.33,2.35,-2.02,False
2020,3,Golan Heights,12.15,0.549,-0.32,-0.21,-0.11,False
2020,4,Golan Heights,17.7,0.535,-0.4,-2.71,2.31,True
2020,5,Golan Heights,22.15,0.519,-2.86,-2.2,-0.66,True
2020,6,Golan Heights,28.1,0.509,-0.5,-0.06,-0.44,False
2020,7,Golan Heights,30.56,0.405,0.32,-1.49,1.81,False
2020,8,Golan Heights,29.92,0.394,0.51,0.48,0.03,False
2020,9,Golan Heights,23.16,0.36,-0.86,1.49,-2.35,False
2020,10,Golan Heights,20.05,0.282,1.13,-1.61,2.74,True
2020,11,Golan Heights,12.85,0.325,0.03,-0.43,0.46,False
2020,12,Golan Heights,7.63,0.382,-0.38,0.02,-0.4,False
2021,1,Golan Heights,5.35,0.39,-0.71,-3.29,2.58,True
2021,2,Golan Heights,8.15,0.5,0.02,-0.81,0.83,False
2021,3,Golan Heights,12.47,0.56,-0.19,0.5,-0.69,False
2021,4,Golan Heights,20.75,0.565,0.73,-0.57,1.3,False
2021,5,Golan Heights,23.82,0.531,-0.5,-1.44,0.94,False
2021,6,Golan Heights,27.83,0.498,-0.63,-0.73,0.1,False
2021,7,Golan Heights,36.02,0.447,6.01,0.27,5.74,True
2021,8,Golan Heights,28.57,0.355,-0.2,-1.95,1.75,True
2021,9,Golan Heights,25.4,0.332,-0.08,0.26,-0.34,False
2021,10,Golan Heights,18.0,0.335,-0.28,0.87,-1.15,False
2021,11,Golan Heights,12.8,0.342,0.01,0.43,-0.42,False
2021,12,Golan Heights,7.95,0.357,-0.21,-1.5,1.29,True
2022,1,Golan Heights,6.86,0.426,-0.21,-1.07,0.86,False
2022,2,Golan Heights,7.48,0.507,-0.36,-0.29,-0.07,False
2022,3,Golan Heights,13.72,0.549,0.34,-0.21,0.55,False
2022,4,Golan Heights,18.82,0.567,0.01,-0.43,0.44,False
2022,5,Golan Heights,24.04,0.546,-0.19,-0.49,0.3,False
2022,6,Golan Heights,28.49,0.478,-0.32,-1.95,1.63,True
2022,7,Golan Heights,30.27,0.439,0.01,-0.07,0.08,False
2022,8,Golan Heights,33.75,0.36,2.51,-1.64,4.15,True
2022,9,Golan Heights,23.91,0.316,-0.6,-0.45,-0.15,False
2022,10,Golan Heights,18.42,0.313,0.01,-0.16,0.17,False
2022,11,Golan Heights,11.48,0.322,-0.67,-0.58,-0.09,False
2022,12,Golan Heights,9.18,0.36,0.41,-1.32,1.73,False
2023,1,Golan Heights,13.14,0.441,1.89,-0.14,2.03,True
2023,2,Golan Heights,7.62,0.537,-0.28,1.91,-2.19,False
2023,3,Golan Heights,14.32,0.521,0.59,-2.0,2.59,True
2023,4,Golan Heights,18.49,0.557,-0.11,-1.14,1.03,False
2023,5,Golan Heights,24.93,0.545,1.07,-0.55,1.62,False
2023,6,Golan Heights,28.18,0.496,-0.47,-0.86,0.39,False
2023,7,Golan Heights,30.69,0.424,0.45,-0.7,1.15,False
2023,8,Golan Heights,28.86,0.398,-0.05,0.73,-0.78,False
2023,9,Golan Heights,25.3,0.291,-0.11,-1.55,1.44,True
2023,10,Golan Heights,18.26,0.308,-0.1,-0.39,0.29,False
2023,11,Golan Heights,11.75,0.322,-0.53,-0.58,0.05,False
2023,12,Golan Heights,8.81,0.355,0.22,-1.62,1.84,True
2024,1,Golan Heights,11.91,0.443,1.48,-0.02,1.5,False
2024,2,Golan Heights,13.91,0.512,3.33,0.07,3.26,True
2024,3,Golan Heights,10.91,0.539,-0.84,-0.85,0.01,False
2024,4,Golan Heights,17.56,0.561,-0.45,-0.86,0.41,False
2024,5,Golan Heights,23.87,0.517,-0.43,-2.33,1.9,True
2024,6,Golan Heights,29.87,0.502,0.34,-0.49,0.83,False
2024,7,Golan Heights,30.97,0.423,0.74,-0.74,1.48,False
2024,8,Golan Heights,30.93,0.408,1.04,1.35,-0.31,False
2024,9,Golan Heights,23.78,0.313,-0.64,-0.58,-0.06,False
2024,10,Golan Heights,20.01,0.3,1.1,-0.77,1.87,False
2024,11,Golan Heights,11.77,0.295,-0.52,-1.94,1.42,True
2024,12,Golan Heights,8.41,0.376,0.02,-0.35,0.37,False
2025,1,Golan Heights,6.52,0.406,-0.32,-2.3,1.98,True
2025,2,Golan Heights,7.08,0.502,-0.59,-0.66,0.07,False
2025,3,Golan Heights,13.16,0.54,0.1,-0.79,0.89,False
2025,4,Golan Heights,19.32,0.568,0.2,-0.36,0.56,False
2025,5,Golan Heights,24.37,0.546,0.28,-0.49,0.77,False
2025,6,Golan Heights,29.51,0.476,0.17,-2.08,2.25,True
2025,7,Golan Heights,31.74,0.472,1.55,1.31,0.24,True
2025,8,Golan Heights,29.36,0.386,0.22,-0.02,0.24,False
2025,9,Golan Heights,26.52,0.332,0.31,0.26,0.05,False
2025,10,Golan Heights,26.06,0.314,5.28,-0.11,5.39,True
2025,11,Golan Heights,11.55,0.305,-0.63,-1.44,0.81,False
2025,12,Golan Heights,9.13,0.354,0.39,-1.68,2.07,True
2026,1,Golan Heights,6.51,0.449,-0.32,0.35,-0.67,False
2026,2,Golan Heights,8.45,0.491,0.2,-1.47,1.67,False
2026,3,Golan Heights,11.56,0.558,-0.57,0.37,-0.94,False
2026,4,Golan Heights,18.96,0.564,0.06,-0.64,0.7,False
2026,5,Golan Heights,23.61,0.546,-0.8,-0.49,-0.31,False
2026,6,Golan Heights,27.74,0.497,-0.68,-0.8,0.12,False
2026,7,Golan Heights,30.43,0.442,0.18,0.06,0.12,False
2026,8,Golan Heights,37.43,0.378,4.44,-0.52,4.96,True
2026,9,Golan Heights,25.43,0.336,-0.07,0.43,-0.5,False
2026,10,Golan Heights,18.04,0.307,-0.26,-0.44,0.18,False
2026,11,Golan Heights,14.3,0.323,0.77,-0.53,1.3,False
2026,12,Golan Heights,7.92,0.333,-0.23,-2.96,2.73,True
2000,1,Galilee North,8.59,0.573,0.47,-1.03,1.5,False
2000,2,Galilee North,10.29,0.674,-0.04,0.59,-0.63,False
2000,3,Galilee North,14.77,0.717,0.04,0.27,-0.23,False
2000,4,Galilee North,20.89,0.757,0.86,1.4,-0.54,False
2000,5,Galilee North,24.99,0.685,-0.86,-0.93,0.07,False
2000,6,Galilee North,30.0,0.629,-0.84,-1.39,0.55,False
2000,7,Galilee North,31.2,0.602,-0.81,0.21,-1.02,False
2000,8,Galilee North,29.9,0.554,-0.42,1.18,-1.6,False
2000,9,Galilee North,25.4,0.496,-0.93,0.56,-1.49,False
2000,10,Galilee North,19.99,0.478,-0.39,0.45,-0.84,False
2000,11,Galilee North,14.07,0.478,-0.16,-0.26,0.1,False
2000,12,Galilee North,10.14,0.523,-0.05,-0.29,0.24,False
2001,1,Galilee North,7.03,0.583,-1.17,-0.41,-0.76,False
2001,2,Galilee North,10.58,0.669,0.19,0.36,-0.17,False
2001,3,Galilee North,13.81,0.741,-0.59,1.64,-2.23,False
2001,4,Galilee North,20.28,0.729,0.02,-0.04,0.06,False
2001,5,Galilee North,27.06,0.713,-0.13,0.32,-0.45,False
2001,6,Galilee North,30.13,0.659,-0.69,0.15,-0.84,False
2001,7,Galilee North,33.44,0.578,0.5,-0.78,1.28,False
2001,8,Galilee North,30.49,0.478,-0.09,-2.22,2.13,True
2001,9,Galilee North,26.19,0.489,0.11,0.16,-0.05,False
2001,10,Galilee North,19.37,0.463,-0.61,-0.22,-0.39,False
2001,11,Galilee North,13.01,0.473,-1.09,-0.47,-0.62,False
2001,12,Galilee North,10.64,0.527,0.23,0.0,0.23,False
2002,1,Galilee North,7.29,0.585,-0.9,-0.28,-0.62,False
2002,2,Galilee North,9.57,0.698,-0.61,1.67,-2.28,False
2002,3,Galilee North,14.5,0.71,-0.14,-0.13,-0.01,False
2002,4,Galilee North,19.75,0.733,-0.72,0.17,-0.89,False
2002,5,Galilee North,33.18,0.74,2.03,1.52,0.51,True
2002,6,Galilee North,30.55,0.686,-0.22,1.54,-1.76,False
2002,7,Galilee North,32.08,0.595,-0.3,-0.08,-0.22,False
2002,8,Galilee North,30.92,0.523,0.15,-0.21,0.36,False
2002,9,Galilee North,26.47,0.504,0.48,1.02,-0.54,False
2002,10,Galilee North,19.99,0.478,-0.39,0.45,-0.84,False
2002,11,Galilee North,14.05,0.485,-0.18,0.05,-0.23,False
2002,12,Galilee North,8.05,0.527,-1.24,0.0,-1.24,False
2003,1,Galilee North,5.93,0.589,-2.32,-0.03,-2.29,False
2003,2,Galilee North,9.66,0.686,-0.53,1.13,-1.66,False
2003,3,Galilee North,15.15,0.712,0.28,-0.02,0.3,False
2003,4,Galilee North,21.33,0.707,1.48,-1.17,2.65,False
2003,5,Galilee North,26.33,0.725,-0.39,0.85,-1.24,False
2003,6,Galilee North,30.76,0.658,0.02,0.1,-0.08,False
2003,7,Galilee North,32.51,0.591,-0.05,-0.25,0.2,False
2003,8,Galilee North,31.45,0.52,0.45,-0.34,0.79,False
2003,9,Galilee North,25.97,0.487,-0.18,0.05,-0.23,False
2003,10,Galilee North,20.69,0.467,-0.14,-0.04,-0.1,False
2003,11,Galilee North,13.29,0.515,-0.85,1.36,-2.21,False
2003,12,Galilee North,10.44,0.544,0.12,1.26,-1.14,False
2004,1,Galilee North,8.67,0.587,0.55,-0.16,0.71,False
2004,2,Galilee North,9.45,0.692,-0.7,1.4,-2.1,False
2004,3,Galilee North,15.36,0.717,0.42,0.27,0.15,False
2004,4,Galilee North,20.61,0.775,0.48,2.33,-1.85,False
2004,5,Galilee North,27.68,0.703,0.09,-0.13,0.22,False
2004,6,Galilee North,30.92,0.696,0.2,2.05,-1.85,False
2004,7,Galilee North,31.7,0.624,-0.52,1.12,-1.64,False
2004,8,Galilee North,30.07,0.522,-0.33,-0.25,-0.08,False
2004,9,Galilee North,25.59,0.513,-0.68,1.53,-2.21,False
2004,10,Galilee North,18.51,0.443,-0.92,-1.11,0.19,False
2004,11,Galilee North,14.01,0.504,-0.22,0.88,-1.1,False
2004,12,Galilee North,9.09,0.524,-0.65,-0.22,-0.43,False
2005,1,Galilee North,7.89,0.588,-0.27,-0.1,-0.17,False
2005,2,Galilee North,9.6,0.641,-0.58,-0.89,0.31,False
2005,3,Galilee North,14.42,0.711,-0.19,-0.07,-0.12,False
2005,4,Galilee North,21.38,0.734,1.54,0.22,1.32,True
2005,5,Galilee North,24.68,0.725,-0.97,0.85,-1.82,False
2005,6,Galilee North,30.4,0.681,-0.39,1.28,-1.67,False
2005,7,Galilee North,38.38,0.606,3.39,0.37,3.02,True
2005,8,Galilee North,31.41,0.536,0.43,0.37,0.06,False
2005,9,Galilee North,25.88,0.507,-0.29,1.19,-1.48,False
2005,10,Galilee North,19.75,0.461,-0.48,-0.31,-0.17,False
2005,11,Galilee North,14.63,0.455,0.33,-1.26,1.59,False
2005,12,Galilee North,9.53,0.542,-0.4,1.11,-1.51,False
2006,1,Galilee North,8.58,0.586,0.46,-0.22,0.68,False
2006,2,Galilee North,11.02,0.665,0.54,0.18,0.36,False
2006,3,Galilee North,13.97,0.697,-0.49,-0.87,0.38,False
2006,4,Galilee North,19.69,0.708,-0.8,-1.12,0.32,False
2006,5,Galilee North,26.19,0.719,-0.44,0.59,-1.03,False
2006,6,Galilee North,30.18,0.66,-0.63,0.2,-0.83,False
2006,7,Galilee North,33.07,0.536,0.28,-2.51,2.79,True
2006,8,Galilee North,29.78,0.562,-0.49,1.53,-2.02,False
2006,9,Galilee North,27.22,0.505,1.47,1.07,0.4,False
2006,10,Galilee North,20.45,0.499,-0.23,1.39,-1.62,False
2006,11,Galilee North,14.53,0.5,0.24,0.71,-0.47,False
2006,12,Galilee North,11.93,0.512,0.97,-1.11,2.08,False
2007,1,Galilee North,8.59,0.565,0.47,-1.52,1.99,True
2007,2,Galilee North,8.95,0.646,-1.1,-0.67,-0.43,False
2007,3,Galilee North,20.27,0.725,3.62,0.72,2.9,True
2007,4,Galilee North,20.3,0.709,0.05,-1.07,1.12,False
2007,5,Galilee North,26.1,0.742,-0.47,1.61,-2.08,False
2007,6,Galilee North,31.41,0.656,0.76,-0.0,0.76,False
2007,7,Galilee North,30.37,0.624,-1.3,1.12,-2.42,False
2007,8,Galilee North,29.73,0.532,-0.52,0.19,-0.71,False
2007,9,Galilee North,26.19,0.484,0.11,-0.13,0.24,False
2007,10,Galilee North,26.9,0.476,2.07,0.36,1.71,True
2007,11,Galilee North,14.97,0.474,0.62,-0.43,1.05,False
2007,12,Galilee North,8.43,0.518,-1.02,-0.66,-0.36,False
2008,1,Galilee North,6.65,0.597,-1.57,0.46,-2.03,False
2008,2,Galilee North,10.47,0.653,0.1,-0.35,0.45,False
2008,3,Galilee North,13.64,0.708,-0.7,-0.24,-0.46,False
2008,4,Galilee North,19.76,0.753,-0.7,1.2,-1.9,False
2008,5,Galilee North,25.78,0.694,-0.58,-0.53,-0.05,False
2008,6,Galilee North,28.9,0.625,-2.08,-1.59,-0.49,True
2008,7,Galilee North,32.66,0.622,0.04,1.03,-0.99,False
2008,8,Galilee North,29.36,0.533,-0.73,0.24,-0.97,False
2008,9,Galilee North,26.6,0.468,0.65,-1.04,1.69,False
2008,10,Galilee North,20.39,0.511,-0.25,1.93,-2.18,False
2008,11,Galilee North,12.59,0.462,-1.46,-0.95,-0.51,False
2008,12,Galilee North,9.95,0.529,-0.16,0.15,-0.31,False
2009,1,Galilee North,9.61,0.581,1.53,-0.53,2.06,True
2009,2,Galilee North,9.13,0.666,-0.95,0.23,-1.18,False
2009,3,Galilee North,12.63,0.693,-1.36,-1.1,-0.26,False
2009,4,Galilee North,18.74,0.715,-2.12,-0.76,-1.36,False
2009,5,Galilee North,26.14,0.666,-0.45,-1.78,1.33,True
2009,6,Galilee North,30.09,0.636,-0.74,-1.03,0.29,False
2009,7,Galilee North,31.86,0.622,-0.43,1.03,-1.46,False
2009,8,Galilee North,32.04,0.539,0.79,0.51,0.28,False
2009,9,Galilee North,26.0,0.487,-0.14,0.05,-0.19,False
2009,10,Galilee North,19.75,0.489,-0.48,0.95,-1.43,False
2009,11,Galilee North,14.01,0.509,-0.22,1.1,-1.32,False
2009,12,Galilee North,10.64,0.53,0.23,0.23,0.0,False
2010,1,Galilee North,8.49,0.608,0.36,1.15,-0.79,False
2010,2,Galilee North,10.8,0.625,0.37,-1.61,1.98,True
2010,3,Galilee North,14.88,0.757,0.11,2.55,-2.44,False
2010,4,Galilee North,20.14,0.739,-0.18,0.48,-0.66,False
2010,5,Galilee North,31.77,0.694,1.53,-0.53,2.06,True
2010,6,Galilee North,31.87,0.657,1.28,0.05,1.23,False
2010,7,Galilee North,32.41,0.61,-0.11,0.54,-0.65,False
2010,8,Galilee North,29.48,0.555,-0.66,1.22,-1.88,False
2010,9,Galilee North,25.69,0.496,-0.55,0.56,-1.11,False
2010,10,Galilee North,19.95,0.478,-0.41,0.45,-0.86,False
2010,11,Galilee North,16.92,0.506,2.33,0.97,1.36,True
2010,12,Galilee North,10.96,0.533,0.42,0.45,-0.03,False
2011,1,Galilee North,7.63,0.601,-0.54,0.71,-1.25,False
2011,2,Galilee North,9.55,0.659,-0.62,-0.09,-0.53,False
2011,3,Galilee North,15.04,0.689,0.21,-1.33,1.54,False
2011,4,Galilee North,20.64,0.736,0.52,0.32,0.2,False
2011,5,Galilee North,26.23,0.714,-0.42,0.36,-0.78,False
2011,6,Galilee North,31.24,0.659,0.57,0.15,0.42,False
